"Name","VisualLevel","Deprecated","TID","InfoTID","HousingSpace","BarrackLevel","LaboratoryLevel","Speed","Hitpoints","TrainingTime","UpgradeTimeH","UpgradeTimeM","UpgradeResource","UpgradeCost","DonateCost","DonateXP","DonateCount","AttackRange","AttackSpeed","CoolDownOverride","DPS","PreferedTargetDamageMod","DamageRadius","AreaDamageIgnoresWalls","SelfAsAoeCenter","IconSWF","IconExportName","BigPicture","BigPictureSWF","Projectile","AltProjectile","PreferedTargetBuilding","PreferedTargetBuildingClass","PreferredTargetNoTargeting","DeployEffect","DeployEffect2","AttackEffect","AttackEffect2","HitEffect","HitEffect2","IsFlying","AirTargets","GroundTargets","AttackCount","DieEffect","DieEffect2","Animation","ProductionBuilding","IsJumper","MovementOffsetAmount","MovementOffsetSpeed","TombStone","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","DisableProduction","SecondaryTroop","IsSecondaryTroop","SecondaryTroopCnt","SecondarySpawnDist","RandomizeSecSpawnDist","PickNewTargetAfterPushback","PushbackSpeed","PushbackAfterHit","SummonTroop","SummonTroopCount","SummonCooldown","SummonEffect","SummonLimit","SpawnIdle","SpawnOnAttack","StrengthWeight","AuraSpell","AuraSpellLevel","SpawnWhenDamaged","JumpHeightPercent","NoClipping","Squad","WallMovementCost","BurstCount","BurstDelay","AttackMultipleBuildings","IncreasingDamage","DPSLv2","DPSLv3","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","AttackEffectLv4","TransitionEffectLv2","TransitionEffectLv3","TransitionEffectLv4","TargetedEffectOffset","SecondarySpawnOffset","CustomDefenderIcon","SpecialMovementMod","InvisibilityRadius","HealthReductionPerSecond","AutoMergeDistance","AutoMergeGroupSize","IsUnderground","ProjectileBounces","FriendlyGroupWeight","EnemyGroupWeight","NewTargetAttackDelay","TriggersTraps","ChainShootingDistance","ChainAttackDistance","ChainAttackMaxTargets","ChainAttackDelay","ChainAttackDamageReductionPercent","ChainAttackEffect","PreAttackEffect","MoveStartsEffect","UndergroundEffect","UnderwaterEffect","MovingEffect","BecomesTargetableEffect","BoostedIfAlone","BoostRadius","BoostDmgPerfect","BoostAttackSpeed","HideEffect","VillageType","UnitsInCamp","SpecialAbilityLevel","SpecialAbilityName","SpecialAbilityInfo","SpecialAbilityType","SpecialAbilityAttribute","SpecialAbilityAttribute2","SpecialAbilityAttribute3","SpecialAbilitySpell","SpecialAbilityEffect","SpecialAbilityIcon","SpecialAbilityHideClipName","DisableDonate","ScaleByTH","EnabledByCalendar","EnabledBySuperLicence","LoseHpPerTick","LoseHpInterval","LoseHpEffect","UpgradeLevelByTH","EvolveToCharacter","EvolveEffect","EvolveOnDamageDealt","EvolveTime","CanAttackWhileMoving","PreferredMovementTarget","RetargetAfterHit","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","DamageMultiplierTarget","DamageMultiplierPercent","FrostOnHitTime","FrostOnHitPercent","DoesNotOpenCC","DefensiveTroop","DamageReductionToStorages","BunkerTroops","BunkerTroopCount1","BunkerTroopCount2","BunkerDegenerationTime","BunkerSpawnDist","HeroDamageMultiplier","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","ImmuneToHealing","PreferHeroes","HealerWeight","DefaultSkin","DefenseBonus","SmoothJump","SpecialAbilities","SpecialAbilitiesLevel","ReflectsDamage","AvoidNoiseInAttackPositionSelection","CarryOverToNextStage","FightWithGroups","TargetGroupsRadius","TargetGroupsRange","TargetGroupsMinWeight","PreviewScenario","AltPreviewScenario","ProjectileConsumesBunkerTroops"
,2,,,,,,10,,4400,,180,,,6500000,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,"SiegeMachine_LogLauncher_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,10,,4800,,192,,,8500000,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,"SiegeMachine_LogLauncher_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,11,,5200,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,"SiegeMachine_LogLauncher_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Defending Builder",1,,,,1,,,350,100000,,,,,,,,,50,750,,-50,,,,,,,,,,,,,,,,,,"Builder Repair",,"FALSE","FALSE","TRUE",,,,"Defending Builder",,"TRUE",,,,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,,,100500,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,101000,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,101500,,,,,,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TutorialBarbarian",1,,"TID_BARBARIAN","TID_CHARACTER_INFO_BARBARIAN",1,1,1,200,100,,,,,,,,,40,1000,,8,1,,,,"sc/ui.sc","icon_unit_barbarian","unit_barbarian_big","sc/info_barbarian.sc",,,,,,"Barbarian Deploy",,"Barbarian Attack",,"Barbarian Hit",,"FALSE","FALSE","TRUE",,"Barbarian Die",,"Barbarian","Barrack","FALSE",,0,"TombStone",,,,,"TRUE",,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Giant PEKKA",1,,"TID_SUPER_CHARGED_PEKKA","TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA",100,1,1,150,50000,,,,"DarkElixir",,50,,,125,5000,,2000,,300,,,"sc/ui.sc","icon_unit_electric_pekka","unit_charged_pekka_big","sc/info_super_charged_pekka.sc",,,,,,"Pekka Deploy",,"Pekka Attack",,"Pekka Hit","Super_Bomb","FALSE","TRUE","TRUE",,"Pekka Die",,"Giant PEKKA","Dark Elixir Barrack","FALSE",,0,"DarkTombStone",,,,,"TRUE",,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,25000,25000,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siege Catapult",1,,"TID_CHARACTER_SIEGE_MACHINE_CATAPULT","TID_CHARACTER_INFO_SIEGE_MACHINE_CATAPULT",1,6,9,80,1700,1200,180,,"Elixir",7600000,15,30,30,1005,5000,550,45,,100,,,"sc/ui.sc","icon_unit_siege_machine_catapult","unit_siege_machine_catapult_big","sc/info_siege_machine_catapult.sc","FireCatapultProjectile1",,,"Defense",,"Siege Ram Deploy",,"Catapult Attack",,"Catapult Hit","Catapult Big Hit","FALSE","FALSE","TRUE",,"Siege Ram Die",,"SiegeMachine_Catapult_lvl1","SiegeWorkshop","FALSE",,0,,,,,,"FALSE",,,,,,,,,,,,,,,,98,,,,,,,,3,128,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,,,,1,,,,"SelfDestruct",,,,,,"icon_unit_siege_machine_ram_ability",,,,,,17,1000,,,,,,,,,,,,,,,,"Wall",800,,,,,,,,,,,,,,,,,,,,,,,,"TRUE",,,,,,"FlameFlinger",,
,2,,,,,,10,,1800,,288,,,10500000,,,,,,,50,,,,,,,,,"FireCatapultProjectile2",,,,,,,,,,,,,,,,,"SiegeMachine_Catapult_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,10,,1900,,300,,,13300000,,,,,,,55,,,,,,,,,"FireCatapultProjectile3",,,,,,,,,,,,,,,,,"SiegeMachine_Catapult_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,11,,2000,,,,,,,,,,,,60,,,,,,,,,"FireCatapultProjectile4",,,,,,,,,,,,,,,,,"SiegeMachine_Catapult_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Battle Drill",1,,"TID_CHARACTER_SIEGE_BATTLE_DRILL","TID_CHARACTER_SIEGE_BATTLE_DRILL_INFO",1,7,13,300,4600,1200,240,,"Elixir",8000000,15,30,30,100,1700,,430,,,,,"sc/ui.sc","icon_unit_siege_machine_BattleDrill","unit_siege_machine_battledrill_big","sc/info_siege_machine_battledrill.sc",,,,"Defense",,"Battle Drill Deploy",,"Battle Drill Attack",,"Battle Drill Hit","Battl Drill Hit 2","FALSE","FALSE","TRUE",,"Siege Ram Die",,"Driller","SiegeWorkshop","FALSE",,0,,,,,,,,,,,,,,,,,,,,1700,,31,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,"TRUE",,100,100,,"TRUE",,,,,,,,,"Driller_ground",,,"Battle Drill Appear",,,,,"Battle Drill Hide",,1,,,,"SelfDestruct",,,,,,"icon_unit_siege_machine_BattleDrill_ability1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRUE",,,,,,"BattleDrill",,
,2,,,,,,13,,4900,,288,,,11000000,,,,,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,"Driller2",,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,13,,5200,,300,,,14000000,,,,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,"Driller3",,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,13,,5500,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,"Driller4",,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prototype3",1,,"TID_BARBARIAN","TID_CHARACTER_INFO_BARBARIAN",1,1,1,200,45,5,6,,"Elixir",25000,1,,,40,1000,,8,1,,,,"sc/ui.sc","icon_unit_barbarian","unit_barbarian_big","sc/info_barbarian.sc",,,,,,"Barbarian Deploy",,"Barbarian Attack",,"Barbarian Hit",,"FALSE","FALSE","TRUE",,"Barbarian Die",,"Barbarian","Barrack","FALSE",,0,"TombStone",,,,,"TRUE",,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRUE",,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ram Rider",1,,"TID_CHARACTER_RAM_RIDER","TID_CHARACTER_INFO_RAM_RIDER",12,1,1,280,300,60,,,"Elixir",,,,,350,1000,,60,1,,,,"sc/ui.sc","icon_unit_cookie_ramrider","unit_cookie_ramrider_big","sc/info_cookie_ramrider.sc","GingerbreadRamRiderProjectile",,,"Defense",,"RamRider Deploy2",,"RamRider Attack",,"RamRider Hit",,"FALSE","FALSE","TRUE",,"RamRider Die",,"gingerbread_RamRider","Barrack","TRUE",,0,"GingerbreadTombStone",,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,1200,1000,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRUE",,"TRUE",,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GingerbreadRam Rider Charge",1,,,,,,,,"TroopRamRider2023",,
,2,,,,,,,,600,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
,3,,,,,,,,800,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
,4,,,,,,,,1000,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
,5,,,,,,,,1200,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,
,6,,,,,,,,1400,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,
,7,,,,,,,,1600,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
,8,,,,,,,,1750,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,
,9,,,,,,,,1900,,,,,,,,,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,
,10,,,,,,,,2100,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,
,11,,,,,,,,2300,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,
"Electro Titan",1,,"TID_CHARACTER_ELECTRO_TITAN","TID_CHARACTER_ELECTRO_TITAN_INFO",32,16,1,200,7200,360,312,,"Elixir",19500000,16,,,125,1500,,180,1,,,,"sc/ui.sc","icon_unit_electrotitan","unit_electro_titan_big","sc/info_electro_titan.sc",,,,,,"Elektro Titan Deploy",,"Electro_Titan Attack_lvl1",,"Golem Hit",,"FALSE","TRUE","TRUE",,"ElektroTitanDie",,"ElectroTitan_lvl1","Barrack","FALSE",,0,"TombStone",,,,,,,,,,,,,,,,,,,,,650,"ElectroTitanDamageAura",0,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,3000,3000,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TroopElectroTitan",,
,2,,,,,,12,,7700,,336,,,20500000,,,,,,,200,,,,,,,,,,,,,,,,"Electro_Titan Attack_lvl1",,,,,,,,,,"ElectroTitan_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,700,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,13,,8200,,,,,,,,,,,,220,,,,,,,,,,,,,,,,"Electro_Titan Attack_lvl1",,,,,,,,,,"ElectroTitan_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,750,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Icemite",1,,"TID_CHARACTER_ICE_SPIRIT","TID_CHARACTER_ICE_SPIRIT_INFO",1,1,1,300,450,,,,"DarkElixir",,,,,200,1000,,15,1,80,,,"sc/ui.sc","icon_unit_pet_frosty","unit_pet_frostyfrostmite_big","sc/info_pet_frosty.sc","FrostmiteJump",,,"Defense",,"Frostmite Deploy",,,,,,"FALSE","TRUE","TRUE",1,"Frostmite Jump",,"IceSpirit",,"TRUE",,0,,,,,,"TRUE",,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,500,"FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,50,"TRUE",,50,,,,,,,,,,,,,,,,,,,,,,,,,"SecondaryTroopDefense",,
"Apprentice Warden",1,,"TID_CHARACTER_APPRENTICE_WARDEN","TID_CHARACTER_APPRENTICE_WARDEN_INFO",20,10,1,250,1500,240,216,,"DarkElixir",180000,10,,,500,900,,170,1,,,,"sc/ui.sc","icon_unit_apprentice","unit_apprentice_big","sc/info_apprentice.sc","ApprenticeWarden_small",,,,,"ApprenticeWarden Deploy",,"ApprenticeWarden Attack",,"ApprenticeWarden Hit",,"FALSE","TRUE","TRUE",,"ApprenticeWarden Die",,"ApprenticeWarden","Dark Elixir Barrack","TRUE",,0,"DarkTombStone",,,,,,,,,,,,,,,,,,,,,1200,"Apprentice Growth",0,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,0,100,,"TRUE",,,,,,,"ApprenticeWarden_PreAttack_SFX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,"TRUE",,"TRUE",500,1300,1000,"TroopApprenticeWarden",,
,2,,,,,,11,,1650,,288,,,300000,,,,,,,185,,,,,,,,,"ApprenticeWarden_small",,,,,,,,,,,,,,,,,"ApprenticeWarden2",,,,,,,,,,,,,,,,,,,,,,,,,,1300,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,12,,1800,,336,,,340000,,,,,,,200,,,,,,,,,"ApprenticeWarden_small2",,,,,,,,,,,,,,,,,"ApprenticeWarden3",,,,,,,,,,,,,,,,,,,,,,,,,,1400,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,13,,1950,,,,,,,,,,,,215,,,,,,,,,"ApprenticeWarden_small2",,,,,,,,,,,,,,,,,"ApprenticeWarden4",,,,,,,,,,,,,,,,,,,,,,,,,,1500,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Hog Rider",10,,"TID_CHARACTER_SUPER_HOG_RIDER","TID_CHARACTER_SUPER_HOG_RIDER_INFO",12,2,1,300,1500,108,,,"DarkElixir",,6,,,60,1000,,190,,,,,"sc/ui.sc","icon_unit_elite_hogrider","unit_elite_hogrider_big","sc/info_elite_hogrider.sc",,,,"Defense",,"SuperBoarRider Deploy",,"SuperBoarRider Attack",,"BoarRider Hit",,"FALSE","FALSE","TRUE",,"SuperBoarRider Die",,"SuperHogRider","Dark Elixir Barrack","TRUE",,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,1200,1200,,"TRUE",,,,,,,,,,,,,,,,,,,,1,"TID_SUPER_HOG_RIDER_ABILITY","TID_SUPER_HOG_RIDER_ABILITY_INFO",,,,,,,,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SuperHogRiderSummonRider;SuperHogRiderSummonHog","1;1",,,,,,,,"SuperHogRider",,
,11,,,,,,1,,1600,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,"SuperHogRider",,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2;2",,,,,,,,,,
,12,,,,,,1,,1700,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,"SuperHogRider",,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3;3",,,,,,,,,,
"Riderless Hog",10,,"TID_CHARACTER_RIDERLESS_HOG","TID_CHARACTER_RIDERLESS_HOG_INFO",5,,,400,800,,,,"DarkElixir",,,,,60,1000,,50,1,,,,"sc/ui.sc","icon_unit_elite_hogrider","unit_elite_hog","sc/info_elite_hogrider.sc",,,,"Defense",,"SuperBoar Deploy",,"SuperBoar Attack",,"BoarRider Hit",,"FALSE","FALSE","TRUE",,"SuperBoar Die",,"RiderlessHog","Dark Elixir Barrack","TRUE",,0,"DarkTombStone",,,,,"TRUE",,"TRUE",,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,600,500,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SecondaryTroopDefense",,
,11,,,,,,,,900,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,,,1000,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
